Unnamed: 0,SQ,Ano,densidade_hec,ConcentracaoBOs,EstagioClusterizacao,Startups,UsoeOcupacao_1,UsoeOcupacao_2,UsoeOcupacao_3,EconomiaUrbana,Inovacao_1,Inovacao_2,MobilidadeUrbana_1,MobilidadeUrbana_2,MobilidadeUrbana_3,Usolocal_1,Usolocal_2,DinamicaOcupacao,SQ,Ano,EstagioClusterizacao,Predicted_Class,Class_0_Prob,Class_1_Prob,Class_2_Prob,Class_3_Prob
24,001027,2025,77.9340262922286,20812.0,1,-5070.59456554806,96.09584624363184,-56.45377348379208,-3064.016767128192,7705.541186040466,-1507.6698401177448,-21.84199906704078,-80637.74647855113,15854.030748034558,15212.489987029876,82.6625429232476,-2012.8035349683428,-60.180072773813386,001027,2025,1,1,0.00011582086,0.9784454,0.0012303174,0.02020844
25,001028,2025,77.9340262922286,1700.0,1,-5020.588979087296,-36.118651806345945,-62.95358148690652,-3161.287224765194,7705.541186040466,-1418.8038834199272,-21.13718132601497,-80637.74647855113,15854.030748034558,15212.489987029876,-49.40973028549209,-2094.189477988288,-61.73790400332934,001028,2025,1,1,0.0001963619,0.9013007,0.0920389,0.0064639943
26,001029,2025,77.9340262922286,12080.0,1,-4974.25352346007,-35.55728900228193,-56.519661836009305,-3079.417972668328,7705.541186040466,-1483.3038478461033,-21.6487463944887,-80637.74647855113,15854.030748034558,15212.489987029876,-49.389325153338,-2022.9797379343304,-59.48515161339173,001029,2025,1,1,0.00026155703,0.99684274,0.0018267696,0.0010689417
27,001030,2025,38.0055285141636,66150.0,1,-4916.010945552792,-36.78873303896309,-55.87355646803193,-2954.535753469848,-1739.834844519238,-1380.5564695681794,-20.833831687606928,-109329.2209396654,21931.630542902887,7701.368042639377,-49.40633348725814,-1993.1881878264217,-59.59093752363015,001030,2025,1,2,0.00022727104,0.25851902,0.7405425,0.0007112852
28,001031,2025,38.0055285141636,74124.0,2,-4848.866136926276,-36.78197117036176,-56.79207504757511,-2948.043113785678,-1739.834844519238,-1311.811992189212,-20.28860234383244,-117526.93829423256,23667.465296459068,5555.381830458083,-49.4403837619985,-1985.3635507277584,-60.53188900666746,001031,2025,2,2,5.9754315e-05,0.036137704,0.9637969,5.6118483e-06
29,001032,2025,38.0055285141636,102465.0,1,-4735.957545218554,-34.79285404924171,531.7839182317941,-2872.8804964627884,-1739.834844519238,-1225.1410518236078,-19.601193816753952,-117526.93829423256,23667.465296459068,5555.381830458083,-49.58324301019767,-1910.4209867913555,525.4317155176391,001032,2025,1,1,0.0017916417,0.93902445,0.05918387,4.519424e-08
30,001033,2025,38.0055285141636,5652.0,1,-4699.640191371649,-37.04716513583606,-55.18175048910279,-2874.617904453048,-1739.834844519238,-1197.1623490890563,-19.379287849711304,-117526.93829423256,23667.465296459068,5555.381830458083,-49.54140770823864,-1913.9205215866773,-61.73304787691758,001033,2025,1,1,0.0021556187,0.9677911,0.030053336,3.103163e-08
31,001034,2025,54.3093253941102,31590.0,1,-4585.767812788925,51.82626528224386,-59.02499189983621,-2685.79900647091,-1739.834844519238,-1072.8971248282428,-18.39370981841417,-117525.56405740153,23673.04690471096,5554.945682218249,40.73911811687077,-1989.0879434869532,-61.48548401648896,001034,2025,1,1,0.00467005,0.9952034,0.00012655469,5.7897287e-10
32,001035,2025,103.886384945535,23760.0,1,-4567.610563851795,-36.394040542267255,447.6795820141061,-2658.251011352085,-1739.834844519238,-1099.990653333743,-18.60859525111816,-117525.37459209951,23673.816438076177,5554.885550692068,-49.276258207817335,-1995.8662075035104,445.8523697529425,001035,2025,1,1,0.00823619,0.9917064,5.748441e-05,4.909355e-10
33,001036,2025,73.6399039008248,15824.0,1,-4946.199079199511,90.76800587324956,-55.88164972641921,-2852.113027108631,7705.541186040466,-1610.578965562292,-22.65819663044976,-80636.58392927735,15858.752564881062,15212.121023101652,78.82107415295064,-2024.8300745585384,-58.450372615014615,001036,2025,1,1,0.00023853227,0.99942064,2.5325133e-07,0.0003406404
