SQ_Ano,SQ,Ano,cluster
012059_2025,012059,2025,0
012060_2025,012060,2025,0
012061_2025,012061,2025,0
012062_2025,012062,2025,0
012063_2025,012063,2025,0
012064_2025,012064,2025,0
012065_2025,012065,2025,0
012066_2025,012066,2025,0
012067_2025,012067,2025,0
012068_2025,012068,2025,0
012070_2025,012070,2025,0
012071_2025,012071,2025,0
012072_2025,012072,2025,0
012073_2025,012073,2025,0
012074_2025,012074,2025,0
012075_2025,012075,2025,0
012076_2025,012076,2025,0
012077_2025,012077,2025,0
012078_2025,012078,2025,0
012080_2025,012080,2025,0
012081_2025,012081,2025,0
012082_2025,012082,2025,0
012083_2025,012083,2025,0
012084_2025,012084,2025,0
012085_2025,012085,2025,0
012086_2025,012086,2025,0
012087_2025,012087,2025,0
012088_2025,012088,2025,0
012089_2025,012089,2025,0
012090_2025,012090,2025,0
012091_2025,012091,2025,0
012092_2025,012092,2025,0
012093_2025,012093,2025,0
012094_2025,012094,2025,0
012095_2025,012095,2025,0
012096_2025,012096,2025,0
012098_2025,012098,2025,0
012099_2025,012099,2025,0
012100_2025,012100,2025,0
012101_2025,012101,2025,0
012102_2025,012102,2025,0
012103_2025,012103,2025,0
012104_2025,012104,2025,0
012105_2025,012105,2025,0
012106_2025,012106,2025,0
012107_2025,012107,2025,0
012108_2025,012108,2025,0
012109_2025,012109,2025,0
012110_2025,012110,2025,0
012111_2025,012111,2025,0
012112_2025,012112,2025,0
012113_2025,012113,2025,0
012114_2025,012114,2025,0
012116_2025,012116,2025,0
012117_2025,012117,2025,0
012118_2025,012118,2025,0
012119_2025,012119,2025,0
012120_2025,012120,2025,0
012121_2025,012121,2025,0
012122_2025,012122,2025,0
012123_2025,012123,2025,0
012124_2025,012124,2025,0
012125_2025,012125,2025,0
012126_2025,012126,2025,0
012127_2025,012127,2025,0
012128_2025,012128,2025,0
012129_2025,012129,2025,0
012130_2025,012130,2025,0
012131_2025,012131,2025,0
012132_2025,012132,2025,0
012133_2025,012133,2025,0
012134_2025,012134,2025,0
012135_2025,012135,2025,0
012136_2025,012136,2025,0
012137_2025,012137,2025,0
012139_2025,012139,2025,0
012140_2025,012140,2025,0
012141_2025,012141,2025,0
012142_2025,012142,2025,0
012143_2025,012143,2025,0
012144_2025,012144,2025,0
012145_2025,012145,2025,0
012146_2025,012146,2025,0
012147_2025,012147,2025,0
012148_2025,012148,2025,0
012149_2025,012149,2025,0
012150_2025,012150,2025,0
012151_2025,012151,2025,0
012152_2025,012152,2025,0
012153_2025,012153,2025,0
012154_2025,012154,2025,0
012155_2025,012155,2025,0
012156_2025,012156,2025,0
012157_2025,012157,2025,0
012158_2025,012158,2025,0
012159_2025,012159,2025,0
012160_2025,012160,2025,0
012161_2025,012161,2025,0
012162_2025,012162,2025,0
012163_2025,012163,2025,0
012164_2025,012164,2025,0
012165_2025,012165,2025,0
012168_2025,012168,2025,0
012169_2025,012169,2025,0
012170_2025,012170,2025,0
012171_2025,012171,2025,0
012172_2025,012172,2025,0
012173_2025,012173,2025,0
013001_2025,013001,2025,0
013002_2025,013002,2025,0
013003_2025,013003,2025,0
013004_2025,013004,2025,0
013005_2025,013005,2025,0
013006_2025,013006,2025,0
013007_2025,013007,2025,0
013008_2025,013008,2025,0
013009_2025,013009,2025,0
013010_2025,013010,2025,0
013011_2025,013011,2025,0
013012_2025,013012,2025,0
013013_2025,013013,2025,0
013014_2025,013014,2025,0
013015_2025,013015,2025,0
013016_2025,013016,2025,0
013017_2025,013017,2025,0
013018_2025,013018,2025,0
013019_2025,013019,2025,0
013020_2025,013020,2025,0
013021_2025,013021,2025,0
013022_2025,013022,2025,0
013023_2025,013023,2025,0
013024_2025,013024,2025,0
013025_2025,013025,2025,0
013026_2025,013026,2025,0
013027_2025,013027,2025,0
013028_2025,013028,2025,0
013029_2025,013029,2025,0
013030_2025,013030,2025,0
013031_2025,013031,2025,0
013032_2025,013032,2025,0
013033_2025,013033,2025,0
013034_2025,013034,2025,0
013035_2025,013035,2025,0
013036_2025,013036,2025,0
013037_2025,013037,2025,0
013038_2025,013038,2025,0
013039_2025,013039,2025,0
013040_2025,013040,2025,0
013041_2025,013041,2025,0
013042_2025,013042,2025,0
013043_2025,013043,2025,0
013044_2025,013044,2025,0
013045_2025,013045,2025,0
013046_2025,013046,2025,0
013047_2025,013047,2025,0
013048_2025,013048,2025,0
013049_2025,013049,2025,0
013050_2025,013050,2025,0
013051_2025,013051,2025,0
013052_2025,013052,2025,0
013053_2025,013053,2025,0
013054_2025,013054,2025,0
013055_2025,013055,2025,0
013056_2025,013056,2025,0
013057_2025,013057,2025,0
013058_2025,013058,2025,0
013059_2025,013059,2025,0
013060_2025,013060,2025,0
013061_2025,013061,2025,0
013062_2025,013062,2025,0
013063_2025,013063,2025,0
013064_2025,013064,2025,0
013065_2025,013065,2025,0
013066_2025,013066,2025,0
013067_2025,013067,2025,0
013068_2025,013068,2025,0
013069_2025,013069,2025,0
013070_2025,013070,2025,0
013071_2025,013071,2025,0
013072_2025,013072,2025,0
013073_2025,013073,2025,0
013074_2025,013074,2025,0
013075_2025,013075,2025,0
014001_2025,014001,2025,0
014002_2025,014002,2025,0
014003_2025,014003,2025,0
014004_2025,014004,2025,0
014005_2025,014005,2025,0
014006_2025,014006,2025,0
014007_2025,014007,2025,0
014008_2025,014008,2025,0
014009_2025,014009,2025,0
014010_2025,014010,2025,0
014011_2025,014011,2025,0
014012_2025,014012,2025,0
014013_2025,014013,2025,0
014014_2025,014014,2025,0
014015_2025,014015,2025,0
014016_2025,014016,2025,0
014017_2025,014017,2025,0
014018_2025,014018,2025,0
014019_2025,014019,2025,0
014020_2025,014020,2025,0
014021_2025,014021,2025,0
014022_2025,014022,2025,0
014023_2025,014023,2025,0
014024_2025,014024,2025,0
014025_2025,014025,2025,0
014026_2025,014026,2025,0
014027_2025,014027,2025,0
014028_2025,014028,2025,0
014029_2025,014029,2025,0
014030_2025,014030,2025,0
014031_2025,014031,2025,0
014032_2025,014032,2025,0
014033_2025,014033,2025,0
014034_2025,014034,2025,0
014035_2025,014035,2025,0
014036_2025,014036,2025,0
014037_2025,014037,2025,0
014038_2025,014038,2025,0
014039_2025,014039,2025,0
014040_2025,014040,2025,0
014041_2025,014041,2025,0
014042_2025,014042,2025,0
014043_2025,014043,2025,0
014044_2025,014044,2025,0
014045_2025,014045,2025,0
014046_2025,014046,2025,0
014047_2025,014047,2025,0
014048_2025,014048,2025,0
014049_2025,014049,2025,0
014050_2025,014050,2025,0
014051_2025,014051,2025,0
014052_2025,014052,2025,0
014053_2025,014053,2025,0
014054_2025,014054,2025,0
014055_2025,014055,2025,0
014056_2025,014056,2025,0
014057_2025,014057,2025,0
014058_2025,014058,2025,0
014059_2025,014059,2025,0
014060_2025,014060,2025,0
014061_2025,014061,2025,0
014062_2025,014062,2025,0
014063_2025,014063,2025,0
014064_2025,014064,2025,0
014065_2025,014065,2025,0
014066_2025,014066,2025,0
014067_2025,014067,2025,0
014068_2025,014068,2025,0
014069_2025,014069,2025,0
014070_2025,014070,2025,0
014071_2025,014071,2025,0
014072_2025,014072,2025,0
014073_2025,014073,2025,0
014074_2025,014074,2025,0
014075_2025,014075,2025,0
014076_2025,014076,2025,0
014077_2025,014077,2025,0
014078_2025,014078,2025,0
014079_2025,014079,2025,0
014080_2025,014080,2025,0
014081_2025,014081,2025,0
014082_2025,014082,2025,0
014083_2025,014083,2025,0
014084_2025,014084,2025,0
014085_2025,014085,2025,0
014086_2025,014086,2025,0
014087_2025,014087,2025,0
014088_2025,014088,2025,0
014089_2025,014089,2025,0
014090_2025,014090,2025,0
014091_2025,014091,2025,0
014092_2025,014092,2025,0
014093_2025,014093,2025,0
014094_2025,014094,2025,0
014095_2025,014095,2025,0
014096_2025,014096,2025,0
014097_2025,014097,2025,0
014098_2025,014098,2025,0
014099_2025,014099,2025,0
014100_2025,014100,2025,0
014101_2025,014101,2025,0
014102_2025,014102,2025,0
014103_2025,014103,2025,0
015001_2025,015001,2025,0
015002_2025,015002,2025,0
015003_2025,015003,2025,0
015004_2025,015004,2025,0
015005_2025,015005,2025,0
015006_2025,015006,2025,0
015007_2025,015007,2025,0
015008_2025,015008,2025,0
015009_2025,015009,2025,0
015010_2025,015010,2025,0
015011_2025,015011,2025,0
015012_2025,015012,2025,0
015013_2025,015013,2025,0
015014_2025,015014,2025,0
015015_2025,015015,2025,0
015016_2025,015016,2025,0
015017_2025,015017,2025,0
015018_2025,015018,2025,0
015019_2025,015019,2025,0
015020_2025,015020,2025,0
015021_2025,015021,2025,0
015022_2025,015022,2025,0
015023_2025,015023,2025,0
015024_2025,015024,2025,0
015025_2025,015025,2025,0
015026_2025,015026,2025,0
015027_2025,015027,2025,0
015028_2025,015028,2025,0
015029_2025,015029,2025,0
015030_2025,015030,2025,0
015031_2025,015031,2025,0
015032_2025,015032,2025,0
015033_2025,015033,2025,0
015034_2025,015034,2025,0
015035_2025,015035,2025,0
015036_2025,015036,2025,0
015037_2025,015037,2025,0
015038_2025,015038,2025,0
015039_2025,015039,2025,0
015040_2025,015040,2025,0
015041_2025,015041,2025,0
015042_2025,015042,2025,0
015043_2025,015043,2025,0
015044_2025,015044,2025,0
015045_2025,015045,2025,0
015046_2025,015046,2025,0
015047_2025,015047,2025,0
015048_2025,015048,2025,0
015049_2025,015049,2025,0
015051_2025,015051,2025,0
015052_2025,015052,2025,0
015053_2025,015053,2025,0
015054_2025,015054,2025,0
015055_2025,015055,2025,0
015056_2025,015056,2025,0
015057_2025,015057,2025,0
015058_2025,015058,2025,0
015059_2025,015059,2025,0
015060_2025,015060,2025,0
015062_2025,015062,2025,0
015064_2025,015064,2025,0
015065_2025,015065,2025,0
015066_2025,015066,2025,0
015067_2025,015067,2025,0
015068_2025,015068,2025,0
015069_2025,015069,2025,0
015070_2025,015070,2025,0
015071_2025,015071,2025,0
015072_2025,015072,2025,0
015073_2025,015073,2025,0
015074_2025,015074,2025,0
015075_2025,015075,2025,0
015076_2025,015076,2025,0
015078_2025,015078,2025,0
015079_2025,015079,2025,0
015080_2025,015080,2025,0
015083_2025,015083,2025,0
015085_2025,015085,2025,0
015086_2025,015086,2025,0
015087_2025,015087,2025,0
015088_2025,015088,2025,0
015089_2025,015089,2025,0
015090_2025,015090,2025,0
015091_2025,015091,2025,0
015092_2025,015092,2025,0
015093_2025,015093,2025,0
015094_2025,015094,2025,0
015095_2025,015095,2025,0
015096_2025,015096,2025,0
015097_2025,015097,2025,0
015098_2025,015098,2025,0
015099_2025,015099,2025,0
015100_2025,015100,2025,0
015101_2025,015101,2025,0
015102_2025,015102,2025,0
015103_2025,015103,2025,0
015104_2025,015104,2025,0
015105_2025,015105,2025,0
015106_2025,015106,2025,0
015107_2025,015107,2025,0
015108_2025,015108,2025,0
015109_2025,015109,2025,0
015110_2025,015110,2025,0
015111_2025,015111,2025,0
015112_2025,015112,2025,0
015113_2025,015113,2025,0
015115_2025,015115,2025,0
015116_2025,015116,2025,0
015117_2025,015117,2025,0
015118_2025,015118,2025,0
015119_2025,015119,2025,0
015120_2025,015120,2025,0
015121_2025,015121,2025,0
015122_2025,015122,2025,0
015123_2025,015123,2025,0
015125_2025,015125,2025,0
015126_2025,015126,2025,0
015127_2025,015127,2025,0
015128_2025,015128,2025,0
015129_2025,015129,2025,0
015130_2025,015130,2025,0
015131_2025,015131,2025,0
015132_2025,015132,2025,0
015133_2025,015133,2025,0
015134_2025,015134,2025,0
015135_2025,015135,2025,0
015136_2025,015136,2025,0
016002_2025,016002,2025,0
016003_2025,016003,2025,0
016004_2025,016004,2025,0
016005_2025,016005,2025,0
016006_2025,016006,2025,0
016007_2025,016007,2025,0
016008_2025,016008,2025,0
016009_2025,016009,2025,0
016010_2025,016010,2025,0
016011_2025,016011,2025,0
016012_2025,016012,2025,0
016013_2025,016013,2025,0
016014_2025,016014,2025,0
016015_2025,016015,2025,0
016016_2025,016016,2025,0
016017_2025,016017,2025,0
016018_2025,016018,2025,0
016019_2025,016019,2025,0
016020_2025,016020,2025,0
016021_2025,016021,2025,0
016022_2025,016022,2025,0
016023_2025,016023,2025,0
016024_2025,016024,2025,0
016025_2025,016025,2025,0
016026_2025,016026,2025,0
016027_2025,016027,2025,0
016028_2025,016028,2025,0
016029_2025,016029,2025,0
016030_2025,016030,2025,0
016031_2025,016031,2025,0
016032_2025,016032,2025,0
016033_2025,016033,2025,0
016034_2025,016034,2025,0
016035_2025,016035,2025,0
016038_2025,016038,2025,0
016040_2025,016040,2025,0
016041_2025,016041,2025,0
016042_2025,016042,2025,0
016044_2025,016044,2025,0
016045_2025,016045,2025,0
016046_2025,016046,2025,0
016047_2025,016047,2025,0
016048_2025,016048,2025,0
016049_2025,016049,2025,0
016050_2025,016050,2025,0
016052_2025,016052,2025,0
016053_2025,016053,2025,0
016054_2025,016054,2025,0
016055_2025,016055,2025,0
016056_2025,016056,2025,0
016057_2025,016057,2025,0
016058_2025,016058,2025,0
016059_2025,016059,2025,0
016060_2025,016060,2025,0
016061_2025,016061,2025,0
016062_2025,016062,2025,0
016063_2025,016063,2025,0
016064_2025,016064,2025,0
016065_2025,016065,2025,0
016066_2025,016066,2025,0
016067_2025,016067,2025,0
016068_2025,016068,2025,0
016069_2025,016069,2025,0
016070_2025,016070,2025,0
016071_2025,016071,2025,0
016072_2025,016072,2025,0
016073_2025,016073,2025,0
016074_2025,016074,2025,0
016075_2025,016075,2025,0
016076_2025,016076,2025,0
016077_2025,016077,2025,0
016078_2025,016078,2025,0
016079_2025,016079,2025,0
016080_2025,016080,2025,0
016081_2025,016081,2025,0
016082_2025,016082,2025,0
016083_2025,016083,2025,0
016084_2025,016084,2025,0
016085_2025,016085,2025,0
016086_2025,016086,2025,0
016087_2025,016087,2025,0
016088_2025,016088,2025,0
016089_2025,016089,2025,0
016090_2025,016090,2025,0
016091_2025,016091,2025,0
016092_2025,016092,2025,0
016093_2025,016093,2025,0
016094_2025,016094,2025,0
016095_2025,016095,2025,0
016096_2025,016096,2025,0
016097_2025,016097,2025,0
016098_2025,016098,2025,0
016099_2025,016099,2025,0
016100_2025,016100,2025,0
016101_2025,016101,2025,0
016102_2025,016102,2025,0
016103_2025,016103,2025,0
016104_2025,016104,2025,0
016105_2025,016105,2025,0
016106_2025,016106,2025,0
016107_2025,016107,2025,0
016108_2025,016108,2025,0
016109_2025,016109,2025,0
016110_2025,016110,2025,0
016111_2025,016111,2025,0
016112_2025,016112,2025,0
016113_2025,016113,2025,0
016114_2025,016114,2025,0
016115_2025,016115,2025,0
016118_2025,016118,2025,0
016119_2025,016119,2025,0
016120_2025,016120,2025,0
016121_2025,016121,2025,0
016122_2025,016122,2025,0
016123_2025,016123,2025,0
016124_2025,016124,2025,0
016125_2025,016125,2025,0
016126_2025,016126,2025,0
016127_2025,016127,2025,0
016128_2025,016128,2025,0
016129_2025,016129,2025,0
016130_2025,016130,2025,0
016131_2025,016131,2025,0
016132_2025,016132,2025,0
016133_2025,016133,2025,0
016134_2025,016134,2025,0
016135_2025,016135,2025,0
016136_2025,016136,2025,0
016137_2025,016137,2025,0
016139_2025,016139,2025,0
016140_2025,016140,2025,0
016141_2025,016141,2025,0
016144_2025,016144,2025,0
016145_2025,016145,2025,0
016146_2025,016146,2025,0
016147_2025,016147,2025,0
016148_2025,016148,2025,0
016150_2025,016150,2025,0
016151_2025,016151,2025,0
016152_2025,016152,2025,0
016153_2025,016153,2025,0
016154_2025,016154,2025,0
016155_2025,016155,2025,0
016156_2025,016156,2025,0
016157_2025,016157,2025,0
016158_2025,016158,2025,0
016159_2025,016159,2025,0
016160_2025,016160,2025,0
016162_2025,016162,2025,0
016163_2025,016163,2025,0
016164_2025,016164,2025,0
016165_2025,016165,2025,0
016166_2025,016166,2025,0
016167_2025,016167,2025,0
016168_2025,016168,2025,0
016169_2025,016169,2025,0
016170_2025,016170,2025,0
017004_2025,017004,2025,0
017006_2025,017006,2025,0
017007_2025,017007,2025,0
017008_2025,017008,2025,0
017010_2025,017010,2025,0
017011_2025,017011,2025,0
017012_2025,017012,2025,0
017016_2025,017016,2025,0
017017_2025,017017,2025,0
017018_2025,017018,2025,0
017020_2025,017020,2025,0
017021_2025,017021,2025,0
017022_2025,017022,2025,0
017024_2025,017024,2025,0
017025_2025,017025,2025,0
017026_2025,017026,2025,0
017027_2025,017027,2025,0
017028_2025,017028,2025,0
017029_2025,017029,2025,0
017030_2025,017030,2025,0
017031_2025,017031,2025,0
017032_2025,017032,2025,0
017034_2025,017034,2025,0
017037_2025,017037,2025,0
017038_2025,017038,2025,0
017039_2025,017039,2025,0
017040_2025,017040,2025,0
017041_2025,017041,2025,0
017042_2025,017042,2025,0
017043_2025,017043,2025,0
017044_2025,017044,2025,0
017045_2025,017045,2025,0
017046_2025,017046,2025,0
017047_2025,017047,2025,0
017048_2025,017048,2025,0
017049_2025,017049,2025,0
017052_2025,017052,2025,0
017053_2025,017053,2025,0
017054_2025,017054,2025,0
017055_2025,017055,2025,0
017056_2025,017056,2025,0
017057_2025,017057,2025,0
017058_2025,017058,2025,0
017059_2025,017059,2025,0
017060_2025,017060,2025,0
017061_2025,017061,2025,0
017064_2025,017064,2025,0
017065_2025,017065,2025,0
017066_2025,017066,2025,0
017067_2025,017067,2025,0
017068_2025,017068,2025,0
017069_2025,017069,2025,0
017070_2025,017070,2025,0
017071_2025,017071,2025,0
017072_2025,017072,2025,0
017073_2025,017073,2025,0
017075_2025,017075,2025,0
017076_2025,017076,2025,0
017077_2025,017077,2025,0
017078_2025,017078,2025,0
017079_2025,017079,2025,0
017080_2025,017080,2025,0
017081_2025,017081,2025,0
017083_2025,017083,2025,0
017084_2025,017084,2025,0
017085_2025,017085,2025,0
017088_2025,017088,2025,0
017089_2025,017089,2025,0
017090_2025,017090,2025,0
017091_2025,017091,2025,0
017092_2025,017092,2025,0
017093_2025,017093,2025,0
017094_2025,017094,2025,0
017096_2025,017096,2025,0
017097_2025,017097,2025,0
017101_2025,017101,2025,0
017102_2025,017102,2025,0
017103_2025,017103,2025,0
017104_2025,017104,2025,0
017105_2025,017105,2025,0
017106_2025,017106,2025,0
017107_2025,017107,2025,0
017108_2025,017108,2025,0
017109_2025,017109,2025,0
017110_2025,017110,2025,0
017111_2025,017111,2025,0
017112_2025,017112,2025,0
017113_2025,017113,2025,0
017114_2025,017114,2025,0
017115_2025,017115,2025,0
018001_2025,018001,2025,0
018004_2025,018004,2025,0
018005_2025,018005,2025,0
018006_2025,018006,2025,0
018007_2025,018007,2025,0
018009_2025,018009,2025,0
018010_2025,018010,2025,0
018011_2025,018011,2025,0
018012_2025,018012,2025,0
